@id,name,addr:street,addr:city,website,phone,amenity,building,municipality,@lat,@lon
1000000366444245,Весели Цветови (детска градинка),Светозар Марковски,Делчево,,,,kindergarten,,41.9686842,22.7728294
1000000366446038,ОУ. Св. Климент Охридски,бул. Методи Митевски Брицо,Делчево,,,,school,,41.9663191,22.7780548
1000000366459362,СОУ М.М. Брицо,бул. Методи Митевски Брицо,Делчево,,,,school,,41.9674612,22.7781263
1000000366654847,DTU The Faculty of Art,Љуботенска,,,,,university,,41.9949025,20.9492599
1000000375121053,ПООУ Страшо Пинџур,,,,,school,,,41.3451379,22.4400646
1000000375374252,Др. Златан Сремец,,,,,school,,,41.9848465,21.4366391
1000000378122457,ОУГС Битолски Конгрес,,,,,school,,,42.0018460,21.4439235
1000000378291427,ОУ „Аврам Писевски“,,,,,school,,,42.0261333,21.3832835
1000000379367907,Димче Мирчев,,,,,kindergarten,,,41.7162497,21.7682216
1000000379561907,ОУ Димитар Поп Георгиев - Беровски,,,,,school,,,42.0039542,21.3705171
1000000404972785,ПООУ Крсте Мисирков,,,,,school,,,40.9217966,21.4565176
1000000405710453,ДГ Весели Цветови,,,,,kindergarten,,,41.1395657,22.5121237
1000000406048965,Научен институт за тутун - Прилеп,,,http://www.tip.edu.mk/,,university,,,41.3693879,21.5145619
1000000407204255,ПООУ Страхил Пинџуров - Страшо Пинџур,,,,,school,,,41.3074365,21.4591200
1000000407211026,ПООУ Круме Волнароски-Коља,,,,,school,,,41.3042551,21.4783497
1000000407215065,ПООУ Круме Волнароски-Коља,,,,,school,,,41.2969372,21.4969163
1000000407544555,ООУ Ѓорѓија Кастриот,,,,,school,,,42.0238679,21.5602465
1000000410772424,Мајски цвет,,,,,kindergarten,,,42.0006596,21.3967735
1000000412315745,ООУ Крсте Мисирков,,,,,school,,,40.9523532,21.3595993
1000000412643699,ПООУ Пецо Крстески-Даскалот,,,,,school,,,41.4127235,21.3989089
1000000412801866,ПООУ Пецо Крстески-Даскалот,,,,,school,,,41.4024174,21.4340677
1000000412941228,ПООУ Климент Охридски,,,,,school,,,41.3862420,21.4980660
1000000412979391,ПООУ Страхил Пинџуров - Страшо Пинџур,,,,,school,,,41.3434562,21.4413014
1000000414243515,ООУ Круме Волнароски-Коља,,,,+38948480103,school,,,41.2257354,21.4319154
1000000416906714,Искра,,,,,school,,,41.7314139,22.1750642
1000000424984647,Студентски прашања,,,,,,university,,42.0029297,21.4587629
1000000424985421,Факултетска библиотека и компјутерница,,,,,library,yes,,42.0029542,21.4587078
1000000424986080,Лабораторија за Патологија и Сметководство,,,,,,university,,42.0031821,21.4587963
1000000428474145,Томе Стефановски - Сениќ,Булевар Александар Македонски,,,,,dormitory,,42.0018403,21.4721954
1000000431358734,ПООУ Круме Волнароски-Коља,,,,,school,,,41.2595809,21.5711074
1000000433012216,Браќа Миладиновци,,,,,school,,,41.1416753,21.4332710
1000000435650417,ООУ Јонче Смугрески,,,,,school,,,41.2784558,21.3646052
1000000435650419,Старо ООУ,,,,,,school,,41.2779551,21.3651082
1000000435650627,Ново ООУ,,,,,,school,,41.2786553,21.3642291
1000000438259139,Музичко училиште „Тоше Проески“,Бул. 1-ви Мај,Битола,,,school,,,41.0314189,21.3299719
1000000439111146,Гимазија „Славчо Стојменски“ - Штип,,,,,school,,,41.7360983,22.1922463
1000000439112791,ОУ Ванчо Прќе,,,,,,school,,41.7360923,22.1934213
1000000440567705,Манчу Матак,,,,,school,,,41.3315928,21.3904339
1000000444745807,Турско Школо,,,,,,school,,41.7371725,22.1959235
1000000444745814,Библиотека “Гоце Делчев“,,,,,library,yes,,41.7358729,22.1946584
1000000444748301,СТУ Димитар Мирасчиев,,,,,,school,,41.7363607,22.1949212
1000000444879472,ОУ Тошо Арсов,,,,,,school,,41.7495868,22.1918309
1000000444879490,ОУ Димитар Влахов,,,,,,school,,41.7504364,22.2027954
1000000444884442,Кампус 4,,,http://www.ugd.edu.mk/index.php/,,university,,,41.7367383,22.2034127
